"","Year","Country","Code","Latitude","Longitude","Average Temperature","CO2 Emissions","Change In Temperature"
"9909",1972,"Turkey","TUR",38.963745,35.243322,11.2016666666667,53721858,-0.743583333333332
"9910",1973,"Turkey","TUR",38.963745,35.243322,11.5194166666667,59310030,0.317749999999998
"9911",1974,"Turkey","TUR",38.963745,35.243322,11.6215,60928684,0.102083333333333
"9912",1975,"Turkey","TUR",38.963745,35.243322,11.70225,65419388,0
"9913",1976,"Turkey","TUR",38.963745,35.243322,11.0589166666667,73359481,-0.643333333333333
"9914",1977,"Turkey","TUR",38.963745,35.243322,11.9519166666667,81120829,0.893000000000001
"9915",1978,"Turkey","TUR",38.963745,35.243322,12.14025,76714013,0.188333333333333
"9916",1979,"Turkey","TUR",38.963745,35.243322,12.8710833333333,75037983,0.730833333333335
"9917",1980,"Turkey","TUR",38.963745,35.243322,11.9849166666667,75212413,-0.886166666666668
"9918",1981,"Turkey","TUR",38.963745,35.243322,12.5755,79186174,0.590583333333333
"9919",1982,"Turkey","TUR",38.963745,35.243322,11.4985833333333,86210237,-1.07691666666667
"9920",1983,"Turkey","TUR",38.963745,35.243322,11.64075,89812381,0.142166666666668
"9921",1984,"Turkey","TUR",38.963745,35.243322,12.058,94906274,0.417249999999999
"9922",1985,"Turkey","TUR",38.963745,35.243322,12.08625,105662650,0.0282499999999999
"9923",1986,"Turkey","TUR",38.963745,35.243322,12.2609166666667,115618234,0.174666666666667
"9924",1987,"Turkey","TUR",38.963745,35.243322,11.6138333333333,128442603,-0.647083333333333
"9925",1988,"Turkey","TUR",38.963745,35.243322,11.6219166666667,124727961,0.00808333333333344
"9926",1989,"Turkey","TUR",38.963745,35.243322,12.1755,137570452,0.553583333333332
"9927",1990,"Turkey","TUR",38.963745,35.243322,12.0325,151508468,-0.143000000000001
"9928",1991,"Turkey","TUR",38.963745,35.243322,11.7510833333333,157982005,-0.281416666666665
"9929",1992,"Turkey","TUR",38.963745,35.243322,10.5166666666667,163922250,-1.23441666666667
"9930",1993,"Turkey","TUR",38.963745,35.243322,11.2774166666667,171011163,0.760750000000002
"9931",1994,"Turkey","TUR",38.963745,35.243322,12.7448333333333,167433113,1.46741666666667
"9932",1995,"Turkey","TUR",38.963745,35.243322,12.1888333333333,180903047,-0.556000000000001
"9933",1996,"Turkey","TUR",38.963745,35.243322,12.4059166666667,199521939,0.217083333333333
"9934",1997,"Turkey","TUR",38.963745,35.243322,11.568,212005568,-0.837916666666665
"9935",1998,"Turkey","TUR",38.963745,35.243322,12.8831666666667,212040282,1.31516666666666
"9936",1999,"Turkey","TUR",38.963745,35.243322,13.08725,207804163,0.204083333333333
"9937",2000,"Turkey","TUR",38.963745,35.243322,12.2019166666667,229790601,-0.885333333333332
"9938",2001,"Turkey","TUR",38.963745,35.243322,13.28325,213486094,1.08133333333333
"9939",2002,"Turkey","TUR",38.963745,35.243322,12.339,220977701,-0.94425
"9940",2003,"Turkey","TUR",38.963745,35.243322,12.3313333333333,236483893,-0.00766666666666715
"9941",2004,"Turkey","TUR",38.963745,35.243322,12.3101666666667,244464112,-0.0211666666666659
"9942",2005,"Turkey","TUR",38.963745,35.243322,12.4329166666667,264200797,0.12275
"9943",2006,"Turkey","TUR",38.963745,35.243322,12.4500833333333,281649185,0.0171666666666663
"9944",2007,"Turkey","TUR",38.963745,35.243322,12.8153333333333,312736708,0.36525
"9945",2008,"Turkey","TUR",38.963745,35.243322,12.6578333333333,309321195,-0.157500000000001
"9946",2009,"Turkey","TUR",38.963745,35.243322,12.8148333333333,315359638,0.157
"9947",2010,"Turkey","TUR",38.963745,35.243322,14.2816666666667,314380033,1.46683333333334
"9948",2011,"Turkey","TUR",38.963745,35.243322,11.9145,339482252,-2.36716666666667
"9949",2012,"Turkey","TUR",38.963745,35.243322,12.8544166666667,353666209,0.939916666666667
"9950",2013,"Turkey","TUR",38.963745,35.243322,14.026625,345220585,1.17220833333333
"9951",1951,"Turkmenistan","TKM",38.969719,59.556278,14.4848333333333,8427740,0.831083333333332
"9952",1952,"Turkmenistan","TKM",38.969719,59.556278,14.6821666666667,9025247,0.197333333333335
"9953",1953,"Turkmenistan","TKM",38.969719,59.556278,15.068,9548723,0.385833333333332
"9954",1954,"Turkmenistan","TKM",38.969719,59.556278,14.2118333333333,10429581,-0.856166666666667
"9955",1955,"Turkmenistan","TKM",38.969719,59.556278,16.0744166666667,11826555,1.86258333333334
"9956",1956,"Turkmenistan","TKM",38.969719,59.556278,14.6004166666667,12966222,-1.474
"9957",1957,"Turkmenistan","TKM",38.969719,59.556278,14.3058333333333,14189062,-0.294583333333334
"9958",1958,"Turkmenistan","TKM",38.969719,59.556278,15.4396666666667,15145087,1.13383333333333
"9959",1959,"Turkmenistan","TKM",38.969719,59.556278,14.1048333333333,15923759,-1.33483333333333
"9960",1960,"Turkmenistan","TKM",38.969719,59.556278,14.8356666666667,16579778,0.730833333333333
"9961",1961,"Turkmenistan","TKM",38.969719,59.556278,15.8414166666667,17097992,1.00575
"9962",1962,"Turkmenistan","TKM",38.969719,59.556278,15.1419166666667,17944921,-0.6995
"9963",1963,"Turkmenistan","TKM",38.969719,59.556278,15.9028333333333,19243656,0.760916666666667
"9964",1964,"Turkmenistan","TKM",38.969719,59.556278,14.1575,20464687,-1.74533333333333
"9965",1965,"Turkmenistan","TKM",38.969719,59.556278,15.3186666666667,21709318,1.16116666666667
"9966",1966,"Turkmenistan","TKM",38.969719,59.556278,15.8598333333333,22926581,0.541166666666667
"9967",1967,"Turkmenistan","TKM",38.969719,59.556278,14.9484166666667,23972721,-0.911416666666668
"9968",1968,"Turkmenistan","TKM",38.969719,59.556278,15.1324166666667,24645613,0.184000000000001
"9969",1969,"Turkmenistan","TKM",38.969719,59.556278,13.5041666666667,25666097,-1.62825
"9970",1970,"Turkmenistan","TKM",38.969719,59.556278,15.567,26996954,2.06283333333333
"9971",1971,"Turkmenistan","TKM",38.969719,59.556278,15.894,28652604,0.327
"9972",1972,"Turkmenistan","TKM",38.969719,59.556278,13.4203333333333,30151306,-2.47366666666667
"9973",1973,"Turkmenistan","TKM",38.969719,59.556278,15.33775,31430268,1.91741666666667
"9974",1974,"Turkmenistan","TKM",38.969719,59.556278,14.0935833333333,32633143,-1.24416666666667
"9975",1975,"Turkmenistan","TKM",38.969719,59.556278,15.44025,34308279,0
"9976",1976,"Turkmenistan","TKM",38.969719,59.556278,14.2058333333333,35621003,-1.23441666666667
"9977",1977,"Turkmenistan","TKM",38.969719,59.556278,15.261,36825174,1.05516666666667
"9978",1978,"Turkmenistan","TKM",38.969719,59.556278,15.0235833333333,38081998,-0.237416666666668
"9979",1979,"Turkmenistan","TKM",38.969719,59.556278,15.6790833333333,38390075,0.655500000000002
"9980",1980,"Turkmenistan","TKM",38.969719,59.556278,15.3879166666667,39894188,-0.291166666666667
"9981",1981,"Turkmenistan","TKM",38.969719,59.556278,15.9824166666667,39131806,0.594499999999998
"9982",1982,"Turkmenistan","TKM",38.969719,59.556278,14.5348333333333,39864625,-1.44758333333333
"9983",1983,"Turkmenistan","TKM",38.969719,59.556278,16.3151666666667,40427133,1.78033333333333
"9984",1984,"Turkmenistan","TKM",38.969719,59.556278,14.4181666666667,40782705,-1.897
"9985",1985,"Turkmenistan","TKM",38.969719,59.556278,15.5321666666667,43976937,1.114
"9986",1986,"Turkmenistan","TKM",38.969719,59.556278,15.5174166666667,44084236,-0.0147500000000012
"9987",1987,"Turkmenistan","TKM",38.969719,59.556278,15.43875,43900958,-0.0786666666666651
"9988",1988,"Turkmenistan","TKM",38.969719,59.556278,15.9548333333333,45070238,0.516083333333333
"9989",1989,"Turkmenistan","TKM",38.969719,59.556278,15.6635,44059082,-0.291333333333334
"9990",1990,"Turkmenistan","TKM",38.969719,59.556278,15.9264166666667,41162065,0.262916666666667
"9991",1991,"Turkmenistan","TKM",38.969719,59.556278,15.5210833333333,35616687,-0.405333333333333
"9992",1992,"Turkmenistan","TKM",38.969719,59.556278,15.0368333333333,31995405,-0.484249999999999
"9993",1993,"Turkmenistan","TKM",38.969719,59.556278,14.7354166666667,27517508,-0.301416666666666
"9994",1994,"Turkmenistan","TKM",38.969719,59.556278,15.3564166666667,33442538,0.620999999999999
"9995",1995,"Turkmenistan","TKM",38.969719,59.556278,16.5209166666667,33932208,1.1645
"9996",1996,"Turkmenistan","TKM",38.969719,59.556278,15.327,30603724,-1.19391666666667
"9997",1997,"Turkmenistan","TKM",38.969719,59.556278,16.335,30555890,1.008
"9998",1998,"Turkmenistan","TKM",38.969719,59.556278,16.1625833333333,32024954,-0.172416666666667
"9999",1999,"Turkmenistan","TKM",38.969719,59.556278,16.3785,37605024,0.215916666666665
"10000",2000,"Turkmenistan","TKM",38.969719,59.556278,16.3981666666667,37465592,0.0196666666666694
"10001",2001,"Turkmenistan","TKM",38.969719,59.556278,16.5738333333333,37999761,0.175666666666665
"10002",2002,"Turkmenistan","TKM",38.969719,59.556278,16.3795833333333,39889611,-0.19425
"10003",2003,"Turkmenistan","TKM",38.969719,59.556278,15.6424166666667,44520132,-0.737166666666665
"10004",2004,"Turkmenistan","TKM",38.969719,59.556278,16.6638333333333,46447085,1.02141666666667
"10005",2005,"Turkmenistan","TKM",38.969719,59.556278,16.5791666666667,48231551,-0.0846666666666671
"10006",2006,"Turkmenistan","TKM",38.969719,59.556278,16.51,49372149,-0.0691666666666677
"10007",2007,"Turkmenistan","TKM",38.969719,59.556278,16.3020833333333,55890131,-0.207916666666662
"10008",2008,"Turkmenistan","TKM",38.969719,59.556278,15.8580833333333,56665734,-0.444000000000003
"10009",2009,"Turkmenistan","TKM",38.969719,59.556278,16.3554166666667,50170748,0.497333333333334
"10010",2010,"Turkmenistan","TKM",38.969719,59.556278,17.0438333333333,57108891,0.688416666666665
"10011",2011,"Turkmenistan","TKM",38.969719,59.556278,15.7861666666667,62182265,-1.25766666666667
"10012",2012,"Turkmenistan","TKM",38.969719,59.556278,15.8558333333333,64532910,0.0696666666666665
"10013",2013,"Turkmenistan","TKM",38.969719,59.556278,18.6135,66374122,2.75766666666667
"10014",1951,"Uganda","UGA",1.373333,32.290275,22.8891666666667,139232,-0.0787499999999994
"10015",1952,"Uganda","UGA",1.373333,32.290275,23.0908333333333,142896,0.201666666666664
"10016",1953,"Uganda","UGA",1.373333,32.290275,23.2420833333333,208759,0.151250000000001
"10017",1954,"Uganda","UGA",1.373333,32.290275,22.9593333333333,219662,-0.28275
"10018",1955,"Uganda","UGA",1.373333,32.290275,22.8639166666667,263600,-0.0954166666666687
"10019",1956,"Uganda","UGA",1.373333,32.290275,22.6191666666667,263570,-0.24475
"10020",1957,"Uganda","UGA",1.373333,32.290275,23.103,278107,0.483833333333337
"10021",1958,"Uganda","UGA",1.373333,32.290275,23.3574166666667,292704,0.254416666666664
"10022",1959,"Uganda","UGA",1.373333,32.290275,23.147,413705,-0.210416666666667
"10023",1960,"Uganda","UGA",1.373333,32.290275,23.0473333333333,421063,-0.0996666666666641
"10024",1961,"Uganda","UGA",1.373333,32.290275,23.0491666666667,406437,0.0018333333333338
"10025",1962,"Uganda","UGA",1.373333,32.290275,22.8726666666667,428450,-0.176500000000001
"10026",1963,"Uganda","UGA",1.373333,32.290275,22.87875,432144,0.00608333333333277
"10027",1964,"Uganda","UGA",1.373333,32.290275,22.8095,490679,-0.0692500000000003
"10028",1965,"Uganda","UGA",1.373333,32.290275,23.02975,626009,0.22025
"10029",1966,"Uganda","UGA",1.373333,32.290275,23.1078333333333,732325,0.078083333333332
"10030",1967,"Uganda","UGA",1.373333,32.290275,22.9268333333333,809179,-0.181000000000001
"10031",1968,"Uganda","UGA",1.373333,32.290275,22.7575,981328,-0.169333333333331
"10032",1969,"Uganda","UGA",1.373333,32.290275,23.2053333333333,1175431,0.447833333333332
"10033",1970,"Uganda","UGA",1.373333,32.290275,23.0495833333333,1442843,-0.155749999999998
"10034",1971,"Uganda","UGA",1.373333,32.290275,22.88275,1437738,-0.166833333333333
"10035",1972,"Uganda","UGA",1.373333,32.290275,23.3370833333333,1378374,0.454333333333331
"10036",1973,"Uganda","UGA",1.373333,32.290275,23.3024166666667,1176430,-0.0346666666666664
"10037",1974,"Uganda","UGA",1.373333,32.290275,22.98425,1189693,-0.318166666666666
"10038",1975,"Uganda","UGA",1.373333,32.290275,23.04975,1128581,0.0655000000000001
"10039",1976,"Uganda","UGA",1.373333,32.290275,23.1621666666667,985369,0.112416666666668
"10040",1977,"Uganda","UGA",1.373333,32.290275,23.2800833333333,801952,0.117916666666666
"10041",1978,"Uganda","UGA",1.373333,32.290275,23.1965,695153,-0.0835833333333333
"10042",1979,"Uganda","UGA",1.373333,32.290275,23.2903333333333,670858,0.0938333333333325
"10043",1980,"Uganda","UGA",1.373333,32.290275,23.6334166666667,626021,0.343083333333333
"10044",1981,"Uganda","UGA",1.373333,32.290275,23.3689166666667,527043,-0.264499999999998
"10045",1982,"Uganda","UGA",1.373333,32.290275,23.30625,544692,-0.0626666666666686
"10046",1983,"Uganda","UGA",1.373333,32.290275,23.5920833333333,613538,0.285833333333336
"10047",1984,"Uganda","UGA",1.373333,32.290275,23.3940833333333,580413,-0.198
"10048",1985,"Uganda","UGA",1.373333,32.290275,23.20175,616905,-0.192333333333334
"10049",1986,"Uganda","UGA",1.373333,32.290275,23.45325,701849,0.2515
"10050",1987,"Uganda","UGA",1.373333,32.290275,23.968,768571,0.514749999999999
"10051",1988,"Uganda","UGA",1.373333,32.290275,23.51375,862867,-0.454250000000002
"10052",1989,"Uganda","UGA",1.373333,32.290275,22.9610833333333,800481,-0.552666666666664
"10053",1990,"Uganda","UGA",1.373333,32.290275,23.2670833333333,761708,0.306000000000001
"10054",1991,"Uganda","UGA",1.373333,32.290275,23.176,780295,-0.0910833333333336
"10055",1992,"Uganda","UGA",1.373333,32.290275,23.2954166666667,798270,0.119416666666666
"10056",1993,"Uganda","UGA",1.373333,32.290275,23.3909166666667,797924,0.0954999999999977
"10057",1994,"Uganda","UGA",1.373333,32.290275,23.4155833333333,708408,0.0246666666666684
"10058",1995,"Uganda","UGA",1.373333,32.290275,23.5715833333333,926482,0.155999999999999
"10059",1996,"Uganda","UGA",1.373333,32.290275,23.3005,1017910,-0.271083333333333
"10060",1997,"Uganda","UGA",1.373333,32.290275,23.8136666666667,1060715,0.513166666666667
"10061",1998,"Uganda","UGA",1.373333,32.290275,23.74425,1209282,-0.0694166666666653
"10062",1999,"Uganda","UGA",1.373333,32.290275,23.2840833333333,1254022,-0.460166666666666
"10063",2000,"Uganda","UGA",1.373333,32.290275,23.5609166666667,1360753,0.276833333333332
"10064",2001,"Uganda","UGA",1.373333,32.290275,23.4058333333333,1417524,-0.155083333333334
"10065",2002,"Uganda","UGA",1.373333,32.290275,23.8305,1446150,0.424666666666667
"10066",2003,"Uganda","UGA",1.373333,32.290275,23.8438333333333,1512359,0.0133333333333319
"10067",2004,"Uganda","UGA",1.373333,32.290275,23.8119166666667,1606916,-0.0319166666666675
"10068",2005,"Uganda","UGA",1.373333,32.290275,24.0298333333333,2017941,0.217916666666667
"10069",2006,"Uganda","UGA",1.373333,32.290275,23.7700833333333,2383386,-0.25975
"10070",2007,"Uganda","UGA",1.373333,32.290275,23.4905,2709990,-0.279583333333331
"10071",2008,"Uganda","UGA",1.373333,32.290275,23.49625,2779614,0.00574999999999903
"10072",2009,"Uganda","UGA",1.373333,32.290275,24.0471666666667,2999798,0.550916666666666
"10073",2010,"Uganda","UGA",1.373333,32.290275,23.9223333333333,3569619,-0.124833333333331
"10074",2011,"Uganda","UGA",1.373333,32.290275,23.72675,3824069,-0.195583333333335
"10075",2012,"Uganda","UGA",1.373333,32.290275,23.8056666666667,3626987,0.0789166666666681
"10076",2013,"Uganda","UGA",1.373333,32.290275,24.024625,3754530,0.218958333333333
"10077",1951,"Ukraine","UKR",48.379433,31.16558,8.41358333333333,135919177,0.392916666666666
"10078",1952,"Ukraine","UKR",48.379433,31.16558,8.08991666666667,145553661,-0.323666666666668
"10079",1953,"Ukraine","UKR",48.379433,31.16558,7.51966666666667,153993962,-0.57025
"10080",1954,"Ukraine","UKR",48.379433,31.16558,7.25258333333333,168193976,-0.267083333333332
"10081",1955,"Ukraine","UKR",48.379433,31.16558,8.10866666666667,190721969,0.856083333333332
"10082",1956,"Ukraine","UKR",48.379433,31.16558,6.30191666666667,209110654,-1.80675
"10083",1957,"Ukraine","UKR",48.379433,31.16558,8.656,228840733,2.35408333333333
"10084",1958,"Ukraine","UKR",48.379433,31.16558,8.08141666666667,244272428,-0.574583333333335
"10085",1959,"Ukraine","UKR",48.379433,31.16558,7.74041666666667,256838215,-0.340999999999999
"10086",1960,"Ukraine","UKR",48.379433,31.16558,8.558,267430415,0.817583333333333
"10087",1961,"Ukraine","UKR",48.379433,31.16558,8.61725,275811106,0.0592500000000005
"10088",1962,"Ukraine","UKR",48.379433,31.16558,8.34825,289497378,-0.269
"10089",1963,"Ukraine","UKR",48.379433,31.16558,7.40958333333333,310469165,-0.938666666666667
"10090",1964,"Ukraine","UKR",48.379433,31.16558,7.46475,330188238,0.0551666666666666
"10091",1965,"Ukraine","UKR",48.379433,31.16558,7.10325,350284155,-0.361499999999999
"10092",1966,"Ukraine","UKR",48.379433,31.16558,9.34566666666667,369936419,2.24241666666667
"10093",1967,"Ukraine","UKR",48.379433,31.16558,8.32791666666667,386834284,-1.01775
"10094",1968,"Ukraine","UKR",48.379433,31.16558,8.09141666666667,397710830,-0.236500000000001
"10095",1969,"Ukraine","UKR",48.379433,31.16558,6.78233333333333,414189751,-1.30908333333333
"10096",1970,"Ukraine","UKR",48.379433,31.16558,8.15416666666667,435650903,1.37183333333333
"10097",1971,"Ukraine","UKR",48.379433,31.16558,8.22125,462262195,0.0670833333333327
"10098",1972,"Ukraine","UKR",48.379433,31.16558,8.38683333333333,486316173,0.165583333333334
"10099",1973,"Ukraine","UKR",48.379433,31.16558,7.72833333333333,506813951,-0.6585
"10100",1974,"Ukraine","UKR",48.379433,31.16558,8.30041666666667,526068721,0
"10101",1975,"Ukraine","UKR",48.379433,31.16558,9.36516666666667,552918680,1.06475
"10102",1976,"Ukraine","UKR",48.379433,31.16558,6.66841666666667,574091663,-2.69675
"10103",1977,"Ukraine","UKR",48.379433,31.16558,7.97875,593502485,1.31033333333333
"10104",1978,"Ukraine","UKR",48.379433,31.16558,7.24216666666667,613767883,-0.736583333333333
"10105",1979,"Ukraine","UKR",48.379433,31.16558,8.24216666666667,618744885,0.999999999999999
"10106",1980,"Ukraine","UKR",48.379433,31.16558,6.90008333333333,642992040,-1.34208333333333
"10107",1981,"Ukraine","UKR",48.379433,31.16558,8.76466666666667,630624112,1.86458333333333
"10108",1982,"Ukraine","UKR",48.379433,31.16558,8.1415,642440577,-0.623166666666666
"10109",1983,"Ukraine","UKR",48.379433,31.16558,8.96466666666667,651443739,0.823166666666667
"10110",1984,"Ukraine","UKR",48.379433,31.16558,7.97366666666667,657119334,-0.991000000000001
"10111",1985,"Ukraine","UKR",48.379433,31.16558,6.5635,708664661,-1.41016666666667
"10112",1986,"Ukraine","UKR",48.379433,31.16558,8.01066666666667,710366797,1.44716666666667
"10113",1987,"Ukraine","UKR",48.379433,31.16558,6.1825,707343117,-1.82816666666667
"10114",1988,"Ukraine","UKR",48.379433,31.16558,7.78133333333333,726139205,1.59883333333333
"10115",1989,"Ukraine","UKR",48.379433,31.16558,9.52375,709737677,1.74241666666667
"10116",1990,"Ukraine","UKR",48.379433,31.16558,9.40083333333333,705829992,-0.122916666666667
"10117",1991,"Ukraine","UKR",48.379433,31.16558,8.30016666666667,632536626,-1.10066666666667
"10118",1992,"Ukraine","UKR",48.379433,31.16558,8.37975,589060251,0.0795833333333338
"10119",1993,"Ukraine","UKR",48.379433,31.16558,7.45841666666667,510199537,-0.921333333333333
"10120",1994,"Ukraine","UKR",48.379433,31.16558,8.80725,419266301,1.34883333333333
"10121",1995,"Ukraine","UKR",48.379433,31.16558,8.70908333333333,389864615,-0.0981666666666658
"10122",1996,"Ukraine","UKR",48.379433,31.16558,7.55258333333333,351408753,-1.1565
"10123",1997,"Ukraine","UKR",48.379433,31.16558,7.60458333333333,340242686,0.0520000000000005
"10124",1998,"Ukraine","UKR",48.379433,31.16558,8.45558333333333,328578938,0.851
"10125",1999,"Ukraine","UKR",48.379433,31.16558,9.50725,298203960,1.05166666666667
"10126",2000,"Ukraine","UKR",48.379433,31.16558,9.31633333333333,285337201,-0.190916666666668
"10127",2001,"Ukraine","UKR",48.379433,31.16558,8.93866666666667,303559229,-0.377666666666666
"10128",2002,"Ukraine","UKR",48.379433,31.16558,9.37716666666667,295673490,0.438499999999999
"10129",2003,"Ukraine","UKR",48.379433,31.16558,8.21966666666667,307017472,-1.1575
"10130",2004,"Ukraine","UKR",48.379433,31.16558,8.8505,310362748,0.630833333333333
"10131",2005,"Ukraine","UKR",48.379433,31.16558,8.91733333333333,313118088,0.0668333333333333
"10132",2006,"Ukraine","UKR",48.379433,31.16558,8.45466666666667,332670337,-0.462666666666667
"10133",2007,"Ukraine","UKR",48.379433,31.16558,10.0554166666667,336364014,1.60075
"10134",2008,"Ukraine","UKR",48.379433,31.16558,9.55975,325532713,-0.495666666666667
"10135",2009,"Ukraine","UKR",48.379433,31.16558,9.4285,277293501,-0.13125
"10136",2010,"Ukraine","UKR",48.379433,31.16558,9.453,294078322,0.0244999999999997
"10137",2011,"Ukraine","UKR",48.379433,31.16558,8.79083333333333,307952841,-0.662166666666666
"10138",2012,"Ukraine","UKR",48.379433,31.16558,9.29066666666667,303952606,0.499833333333333
"10139",2013,"Ukraine","UKR",48.379433,31.16558,10.9135,297294253,1.62283333333333
"10140",1959,"United Arab Emirates","ARE",23.424076,53.847818,27.4379166666667,10992,16.5244166666667
"10141",1960,"United Arab Emirates","ARE",23.424076,53.847818,27.7856666666667,10992,0.347749999999998
"10142",1961,"United Arab Emirates","ARE",23.424076,53.847818,27.7600833333333,10992,-0.0255833333333335
"10143",1962,"United Arab Emirates","ARE",23.424076,53.847818,27.92025,18320,0.160166666666665
"10144",1963,"United Arab Emirates","ARE",23.424076,53.847818,27.7516666666667,21984,-0.168583333333331
"10145",1964,"United Arab Emirates","ARE",23.424076,53.847818,27.1445,18320,-0.607166666666668
"10146",1965,"United Arab Emirates","ARE",23.424076,53.847818,27.7855833333333,21984,0.641083333333334
"10147",1966,"United Arab Emirates","ARE",23.424076,53.847818,27.8969166666667,25648,0.111333333333334
"10148",1967,"United Arab Emirates","ARE",23.424076,53.847818,27.6408333333333,916000,-0.256083333333336
"10149",1968,"United Arab Emirates","ARE",23.424076,53.847818,27.4664166666667,1242096,-0.174416666666666
"10150",1969,"United Arab Emirates","ARE",23.424076,53.847818,28.26625,20507408,0.799833333333336
"10151",1970,"United Arab Emirates","ARE",23.424076,53.847818,28.2586666666667,15234912,-0.00758333333333638
"10152",1971,"United Arab Emirates","ARE",23.424076,53.847818,27.62275,21166928,-0.635916666666663
"10153",1972,"United Arab Emirates","ARE",23.424076,53.847818,27.4226666666667,23434944,-0.200083333333335
"10154",1973,"United Arab Emirates","ARE",23.424076,53.847818,27.6745833333333,30605392,0.251916666666666
"10155",1974,"United Arab Emirates","ARE",23.424076,53.847818,27.6955,31301552,0.0209166666666682
"10156",1975,"United Arab Emirates","ARE",23.424076,53.847818,27.60625,31045072,-0.0892499999999998
"10157",1976,"United Arab Emirates","ARE",23.424076,53.847818,27.5711666666667,39617011,-0.0350833333333362
"10158",1977,"United Arab Emirates","ARE",23.424076,53.847818,28.5689166666667,38751288,0.99775
"10159",1978,"United Arab Emirates","ARE",23.424076,53.847818,28.0698333333333,44753590,-0.499083333333335
"10160",1979,"United Arab Emirates","ARE",23.424076,53.847818,28.1001666666667,36546455,0.0303333333333349
"10161",1980,"United Arab Emirates","ARE",23.424076,53.847818,28.3010833333333,36823397,0.200916666666668
"10162",1981,"United Arab Emirates","ARE",23.424076,53.847818,28.1349166666667,36766936,-0.166166666666665
"10163",1982,"United Arab Emirates","ARE",23.424076,53.847818,27.3274166666667,36752774,-0.807500000000001
"10164",1983,"United Arab Emirates","ARE",23.424076,53.847818,27.36975,35220453,0.0423333333333353
"10165",1984,"United Arab Emirates","ARE",23.424076,53.847818,27.3998333333333,46155642,0.0300833333333301
"10166",1985,"United Arab Emirates","ARE",23.424076,53.847818,27.72375,49652535,0.323916666666669
"10167",1986,"United Arab Emirates","ARE",23.424076,53.847818,27.8673333333333,47030086,0.143583333333332
"10168",1987,"United Arab Emirates","ARE",23.424076,53.847818,28.0943333333333,47450353,0.227
"10169",1988,"United Arab Emirates","ARE",23.424076,53.847818,28.14025,48095598,0.0459166666666668
"10170",1989,"United Arab Emirates","ARE",23.424076,53.847818,27.58525,54186135,-0.555000000000003
"10171",1990,"United Arab Emirates","ARE",23.424076,53.847818,28.2600833333333,51702598,0.674833333333336
"10172",1991,"United Arab Emirates","ARE",23.424076,53.847818,27.6970833333333,56672349,-0.563000000000002
"10173",1992,"United Arab Emirates","ARE",23.424076,53.847818,27.2840833333333,57757677,-0.412999999999997
"10174",1993,"United Arab Emirates","ARE",23.424076,53.847818,28.0704166666667,65565386,0.786333333333332
"10175",1994,"United Arab Emirates","ARE",23.424076,53.847818,28.3974166666667,72604574,0.327000000000002
"10176",1995,"United Arab Emirates","ARE",23.424076,53.847818,27.9863333333333,70012731,-0.411083333333334
"10177",1996,"United Arab Emirates","ARE",23.424076,53.847818,28.31925,72774806,0.332916666666669
"10178",1997,"United Arab Emirates","ARE",23.424076,53.847818,28.1206666666667,73100739,-0.198583333333335
"10179",1998,"United Arab Emirates","ARE",23.424076,53.847818,29.2925833333333,80682450,1.17191666666666
"10180",1999,"United Arab Emirates","ARE",23.424076,53.847818,29.2984166666667,77542647,0.00583333333333513
"10181",2000,"United Arab Emirates","ARE",23.424076,53.847818,28.87775,111788067,-0.420666666666669
"10182",2001,"United Arab Emirates","ARE",23.424076,53.847818,29.0095833333333,100591952,0.131833333333336
"10183",2002,"United Arab Emirates","ARE",23.424076,53.847818,29.058,83697972,0.0484166666666646
"10184",2003,"United Arab Emirates","ARE",23.424076,53.847818,29.2283333333333,105618489,0.170333333333335
"10185",2004,"United Arab Emirates","ARE",23.424076,53.847818,29.104,111801525,-0.124333333333333
"10186",2005,"United Arab Emirates","ARE",23.424076,53.847818,28.9929166666667,114477493,-0.111083333333337
"10187",2006,"United Arab Emirates","ARE",23.424076,53.847818,28.9840833333333,121737235,-0.00883333333333169
"10188",2007,"United Arab Emirates","ARE",23.424076,53.847818,29.1560833333333,133263712,0.172000000000001
"10189",2008,"United Arab Emirates","ARE",23.424076,53.847818,28.685,153968530,-0.471083333333333
"10190",2009,"United Arab Emirates","ARE",23.424076,53.847818,29.1276666666667,165500248,0.442666666666664
"10191",2010,"United Arab Emirates","ARE",23.424076,53.847818,29.6713333333333,155977248,0.54366666666667
"10192",2011,"United Arab Emirates","ARE",23.424076,53.847818,29.2054166666667,169174938,-0.465916666666669
"10193",2012,"United Arab Emirates","ARE",23.424076,53.847818,29.4258333333333,217361620,0.220416666666665
"10194",2013,"United Arab Emirates","ARE",23.424076,53.847818,29.370625,221836126,-0.0552083333333293
"10195",1951,"United Kingdom","GBR",55.378051,-3.435973,8.439,545252811,-0.180166666666667
"10196",1952,"United Kingdom","GBR",55.378051,-3.435973,8.37125,528706108,-0.0677500000000002
"10197",1953,"United Kingdom","GBR",55.378051,-3.435973,9.20608333333333,540210740,0.834833333333334
"10198",1954,"United Kingdom","GBR",55.378051,-3.435973,8.45658333333333,553009696,-0.749500000000001
"10199",1955,"United Kingdom","GBR",55.378051,-3.435973,8.56958333333333,576951647,0.113000000000001
"10200",1956,"United Kingdom","GBR",55.378051,-3.435973,8.26608333333333,574323549,-0.303500000000001
